soins;0.021209749843967188;_
question;0.02103363021985851;_
politique;0.020747240148493128;_
affaire;0.02065951439014376;_
moyens;0.020578970494678113;_
stade;0.02051754784854548;_
cause;0.020442698993100077;_
réformes;0.020440046209457267;_
démarche;0.020370528521247107;_
efforts;0.020333044804038542;_
bazin;0.019989723220096768;_
dossier;0.019831776798671315;_
soir;0.019812729839983112;_
agences régionales de santé;0.01976073164360274;_
reportage;0.019622614621019448;_
difficultés;0.01945085988263596;_
candidats;0.01938137231178993;_
claude;0.01937417351184492;_
complément de commande;0.019267119470845733;_
dépassements d'honoraires;0.019267119470845733;_
l'opinion publique;0.019267119470845733;_
roselyne bachelot;0.019267119470845733;_
milliard;0.019220990510222514;_
instant;0.018805688563555047;_
info;0.018624469555168503;_
main;0.018536749004827352;_
bernard laporte;0.018528754569789987;_
exemple;0.018528754569789987;_
woerth;0.01845926353666686;_
services;0.018354644541350232;_
attention;0.017912361660777653;_
erreur;0.017649357651461133;_
système;0.017585042128981945;_
lieu;0.017431230604552105;_
tête;0.01736631370378599;_
christophe;0.01734806176957092;_
photo;0.01721927924514631;_
ensemble;0.017153524479736663;_
l'etat;0.017102431419780646;_
tour;0.017015422556811724;_
match;0.016928787762948604;_
presse objet;0.016868005692691864;_
établissement;0.016851689407141126;_
médicaments;0.016822333841701825;_
bleus;0.016692850015569118;_
infirmière;0.016674797328674853;_
produit;0.01635765164905092;_
partie;0.016336965184563224;_
message;0.016248319118591748;_
service de presse;0.016003629341618992;_
mois;0.015975209075590843;_
d'euros;0.015957640827266972;_
l'équilibre;0.015913112789393426;_
personnel;0.01579084017127047;_
foot;0.015749937288480835;_
marges de progression;0.015669819507761168;_
roselyne bachelot jean-jacques;0.015669819507761168;_
service d'urgence;0.015669819507761168;_
soins de qualité;0.015669819507761168;_
examen;0.015594873937147794;_
lits;0.015594873937147794;_
choix;0.015421155666976591;_
inquiétude;0.015242745752486228;_
rapport;0.015197900413771209;_
valérie pecresse;0.015175414007582613;_
consultation;0.01516586090175212;_
assurances;0.015071699221164084;_
madame la ministre;0.01506380598786094;_
revanche;0.014982815633668756;_
bonne lecture;0.014908964946402713;_
droits réservés;0.014908964946402713;_
écoute;0.014789495821807736;_
plaisir;0.014754765105800408;_
hier soir;0.014619339916060303;_
l'argent;0.014619339916060303;_
procédure judiciaire;0.014619339916060303;_
semaine dernière;0.014619339916060303;_
steve savidan;0.014619339916060303;_
… franz;0.014619339916060303;_
organes;0.014614247229827359;_
général;0.014560299512232791;_
associations;0.014375643957072942;_
biraben;0.014319014034513959;_
marie;0.014142635086793033;_
conseil des ministres;0.014076748394878352;_
bourdin;0.013878774342332988;_
concrètement;0.013878774342332988;_
seule réponse possible;0.013825683149503503;_
pouvoirs publics;0.013687869528342838;_
déplacement;0.013642053626531645;_
rendez-vous;0.01363797571482669;_
laporte;0.013554322834497886;_
jeunes;0.013496892539198852;_
barbier;0.013468886357888213;_
dents;0.013424249886068775;_
hôpitaux de proximité;0.013381608627178155;_
pierre luc;0.013155868031096394;_
idée;0.013148883123503884;_
âgées;0.013036565608013608;_
prix;0.012965395965256093;_
analyse;0.012961514967847206;_
propositions;0.012961514967847206;_
suite;0.012900316368567788;_
priorités;0.012874106734856127;_
actes;0.012823372203323179;_
minutes;0.012823372203323179;_
sondages;0.012797784730140196;_
allais;0.012785856909524183;_
alerte;0.012785466031204274;_
hymne national;0.012698215641863988;_
moati;0.012639368931293006;_
diagnostic;0.012517124467975087;_
incidents;0.012517124467975087;_
prévention;0.012517124467975087;_
nicolas;0.012477692150940812;_
lunettes;0.012471021767846483;_
souvenir;0.012471021767846483;_
financements;0.012458938789496062;_
chagrin;0.012400616463879365;_
maternités;0.012400616463879365;_
ville;0.01237965592314305;_
éléments;0.012350846461545523;_
journal;0.012286968608909637;_
coup;0.01224822187330607;_
décembre;0.012197086154722848;_
communautés hospitalières de territoires;0.01213131372235044;_
fédération hospitalière de france;0.01213131372235044;_
l'hôpital de proximité;0.01213131372235044;_
maisons de santé pluridisciplinaires;0.01213131372235044;_
roselyne bachelot;0.01213131372235044;_
dépenses;0.01211130105059093;_
vrai;0.012075593617253385;_
dispositions;0.01205721706801122;_
sens;0.01199121570388097;_
chef de service;0.011939001052327286;_
madame roselyne bachelot;0.011939001052327286;_
négociations en cours;0.011939001052327286;_
salle d'attente;0.011939001052327286;_
sanctions;0.011883983414812147;_
couple;0.011882349502681255;_
émission;0.011882349502681255;_
bordeaux;0.011832266683832384;_
famille;0.011831917566590135;_
juin;0.01170588903646637;_
avez raison;0.011658088291703615;_
chose;0.011658088291703615;_
crise financière;0.011658088291703615;_
delphine godechot;0.011658088291703615;_
desk tv&radio;0.011658088291703615;_
dimanche dernier;0.011658088291703615;_
eric woerth;0.011658088291703615;_
grippe aviaire;0.011658088291703615;_
honoraire opposable;0.011658088291703615;_
l'accès;0.011658088291703615;_
médecins;0.011658088291703615;_
nathalie iannetta;0.011658088291703615;_
oui;0.011658088291703615;_
problème;0.011658088291703615;_
président sarkozy;0.011658088291703615;_
soins dentaires;0.011658088291703615;_
sophie lapix;0.011658088291703615;_
vague bleue;0.011658088291703615;_
yves calvi;0.011658088291703615;_
éric woerth;0.011658088291703615;_
peur;0.011654755604626622;_
vérité;0.011579149239049537;_
terrain;0.011499751318168045;_
c'est vrai;0.011466308499358462;_
permanence des soins;0.011466308499358462;_
enfant;0.011455137337546162;_
point de vue;0.011393757104219672;_
patrons;0.011361422651858698;_
nombre;0.011346259991257384;_
virginie;0.0112547338367028;_
décision;0.011236229525667815;_
bénédicte delfaux;0.011233198946126143;_
dominique rocheteau;0.011233198946126143;_
franchise;0.011233198946126143;_
l'idée;0.011233198946126143;_
brèche;0.011182269136505643;_
fontanaud;0.011182269136505643;_
fond;0.011171307929659306;_
table;0.01116999769990155;_
résultats;0.011167574626190122;_
principe de précaution;0.011064669829515318;_
position;0.011001021559426229;_
précisions;0.010998928596484287;_
figaro;0.010914647008458721;_
droit;0.010867144171900829;_
addictions;0.01085726265771925;_
bienvenue;0.01085726265771925;_
clairefontaine;0.01085726265771925;_
déremboursements;0.01085726265771925;_
fiston;0.01085726265771925;_
françois;0.01085726265771925;_
julien;0.01085726265771925;_
marie-bénédicte;0.01085726265771925;_
proches;0.01085726265771925;_
samu;0.01085726265771925;_
urgentiste;0.01085726265771925;_
avis;0.010844105458265313;_
polémique;0.010844105458265313;_
petit garçon;0.010822978325133875;_
socialistes;0.010771364326821463;_
territoire;0.010758604786653303;_
-vous;0.01072296415004439;_
heures supplémentaires;0.010708183143137194;_
base;0.010669380847868754;_
complémentaires;0.010613234294207453;_
nord;0.010576430485812496;_
engagements;0.0105720966220858;_
preuve;0.0105720966220858;_
secrétaire;0.010494018878318781;_
grandes surfaces;0.010455822811935463;_
l'affaire;0.010455822811935463;_
pouvoir;0.01045207058709879;_
etat;0.010436377538692764;_
publicité;0.010435609143713727;_
portefeuille;0.010411684281779932;_
points;0.010383049160099182;_
document;0.01023192781636766;_
aimez;0.010129362214796565;_
bonjour;0.010129362214796565;_
pharmaciens;0.010129362214796565;_
sagesse;0.010129362214796565;_
invite de christophe barbier;0.010126839784065995;_
retour à l'équilibre;0.010126839784065995;_
internet;0.010112083864323676;_
texte;0.010058359902652964;_
tribune;0.010052105504533275;_
changements;0.010037527130258834;_
rôle;0.010019132297017015;_
nombre de choses;0.009995471962110748;_
garde;0.009947871127619145;_
bébé;0.009940750994537362;_
logo;0.009940750994537362;_
football;0.009922140680940513;_
études;0.009912306052202675;_
marge;0.009888478013334484;_
téléphone;0.009804160352961923;_
joueurs;0.009744198053441306;_
travers;0.009703280185845346;_
chirurgie;0.00968307484776363;_
communiqué;0.00968307484776363;_
dentiste;0.00968307484776363;_
déficit;0.00968307484776363;_
mauvais;0.00968307484776363;_
poche;0.00968307484776363;_
psychiatrie;0.00968307484776363;_
rénovation;0.00968307484776363;_
remboursement;0.00964810029186888;_
appel;0.009607748833347671;_
collaborateurs;0.009576044574430762;_
auquel;0.009488000874042607;_
bachelotlci;0.009488000874042607;_
mot-cle;0.009488000874042607;_
site;0.009468144402376187;_
soins palliatifs;0.009458270437065269;_
image;0.009421609853366208;_
président;0.009408676965668047;_
majorité;0.009397507247086299;_
idole;0.009383260192930402;_
aides;0.009357498557858761;_
intérieur;0.009357498557858761;_
anesthésie;0.009356690993386258;_
conseil;0.009322825106076833;_
négociations;0.009311748430372946;_
millions;0.009308338421378804;_
mercredi;0.00930412947559033;_
structure;0.009295543564249878;_
vendredi;0.00929073271298547;_
hirsch;0.009228476495269295;_
argent;0.009224004174943923;_
épidémie;0.009098614842008352;_
cancer;0.00909773290438657;_
pense;0.00909773290438657;_
objectif;0.0090665226129621;_
drames;0.009048032809892623;_
jeunes femmes;0.009022184683539113;_
hommage;0.008911404106109426;_
service de presse;0.008898442083048236;_
experts;0.008882272704049617;_
taxes;0.008882272704049617;_
projet;0.00884183112961102;_
entreprises;0.008767991010367956;_
siège;0.00870431357391973;_
décret;0.008697314947052408;_
passionne;0.008697314947052408;_
volonté;0.008697314947052408;_
opérations;0.008678010649373031;_
recherche;0.008678010649373031;_
avril;0.008594696555739438;_
permanence;0.008540019457765584;_
autorisation;0.008534987377958079;_
indicateurs;0.008534987377958079;_
métier;0.008534987377958079;_
parlementaires;0.008534987377958079;_
augmentation;0.008503875342288438;_
solutions;0.00846127100248891;_
script;0.008418551059550295;_
vision;0.008390148202006474;_
cabinet;0.008318902096365018;_
juillet;0.008263704938150814;_
syndicats;0.008259248064264594;_
domaine;0.008211017476370822;_
arguments;0.00816208627784483;_
fuite;0.008139730672182193;_
possibilité;0.008139730672182193;_
tendance;0.008139730672182193;_
carte;0.008099923546491541;_
détail;0.008099564000084478;_
organisations;0.008082738517190125;_
équilibre;0.00805982585185417;_
agents en ont marre;0.00805285987858077;_
bout de cinq mois;0.00805285987858077;_
candidats sur sièges éjectables;0.00805285987858077;_
centre périnatal de proximité;0.00805285987858077;_
chef de l'etat;0.00805285987858077;_
cour de l'elysée;0.00805285987858077;_
facture de nos soins;0.00805285987858077;_
haute autorité de santé;0.00805285987858077;_
l'olympique de marseille;0.00805285987858077;_
matière de stratégie industrielle;0.00805285987858077;_
ministère de la santé;0.00805285987858077;_
mission de l'hôpital;0.00805285987858077;_
moments d'émotion inouïs;0.00805285987858077;_
monique younes roselyne bachelot;0.00805285987858077;_
nouvelle ministre des sports;0.00805285987858077;_
organismes de sécurité sociale;0.00805285987858077;_
oui ou non;0.00805285987858077;_
procureur de la république;0.00805285987858077;_
président de la ligue;0.00805285987858077;_
roselyne bachelot;0.00805285987858077;_
réforme de l'hôpital;0.00805285987858077;_
service de pédiatrie générale;0.00805285987858077;_
soins de longue durée;0.00805285987858077;_
trou de la sécu;0.00805285987858077;_
vieillissement de la population;0.00805285987858077;_
virginie salmen d'accord;0.00805285987858077;_
… pierre luc seguillon;0.00805285987858077;_
indignation;0.008047753419577664;_
mots;0.008029691997346398;_
police;0.008029691997346398;_
lendemain;0.008000282124067585;_
midi;0.008000282124067585;_
comité;0.00799095131756026;_
accidents vasculaires cérébraux;0.007973576232098335;_
banc du gouvernement;0.007973576232098335;_
bras de fer;0.007973576232098335;_
choses telles;0.007973576232098335;_
client   ttp;0.007973576232098335;_
conseils de;0.007973576232098335;_
cérémonie d'ouverture;0.007973576232098335;_
directeurs de cabinet;0.007973576232098335;_
droit au dépassement;0.007973576232098335;_
d'accord;0.007973576232098335;_
ex-président d'emmaüs;0.007973576232098335;_
fonctions supports;0.007973576232098335;_
forces de;0.007973576232098335;_
fédération fo santé;0.007973576232098335;_
fêtes de noël;0.007973576232098335;_
langue de bois;0.007973576232098335;_
ligne de mire;0.007973576232098335;_
l'académie française;0.007973576232098335;_
l'an dernier;0.007973576232098335;_
l'assemblée nationale;0.007973576232098335;_
l'assurance maladie;0.007973576232098335;_
l'equipe tv;0.007973576232098335;_
l'hôpital;0.007973576232098335;_
meilleurs au monde;0.007973576232098335;_
membres de cabinet;0.007973576232098335;_
médicaments non remboursables;0.007973576232098335;_
nombre de morts;0.007973576232098335;_
offre de soins;0.007973576232098335;_
olivier giesbert;0.007973576232098335;_
organisation des soins;0.007973576232098335;_
porte-parole du gouvernement;0.007973576232098335;_
problèmes des français;0.007973576232098335;_
président nicolas sarkozy;0.007973576232098335;_
périmètre particulièrement étendu;0.007973576232098335;_
période de crise;0.007973576232098335;_
qualité des soins;0.007973576232098335;_
roselyne bachelot absolument;0.007973576232098335;_
service de pressesicom;0.007973576232098335;_
travail de fond;0.007973576232098335;_
retour;0.007969703922540322;_
propos;0.007927674563318764;_
amis députés;0.007860149104438038;_
axes forts;0.007860149104438038;_
bonne guerre;0.007860149104438038;_
bout;0.007860149104438038;_
branche maladie;0.007860149104438038;_
cacophonie gouvernementale;0.007860149104438038;_
campagne présidentielle;0.007860149104438038;_
caroline cartier;0.007860149104438038;_
chiffres;0.007860149104438038;_
commission européenne;0.007860149104438038;_
complémentaire santé;0.007860149104438038;_
complémentaires;0.007860149104438038;_
crise sociale;0.007860149104438038;_
drames récents;0.007860149104438038;_
d'illusions;0.007860149104438038;_
emma strack;0.007860149104438038;_
expansion all;0.007860149104438038;_
frédéric monteil;0.007860149104438038;_
gesticulation médiatique;0.007860149104438038;_
grand honneur;0.007860149104438038;_
honoraires médicaux;0.007860149104438038;_
idole absolue;0.007860149104438038;_
jeunes chercheurs;0.007860149104438038;_
journaliste;0.007860149104438038;_
l'augmentation;0.007860149104438038;_
l'avenir;0.007860149104438038;_
l'emploi;0.007860149104438038;_
l'homéopathie;0.007860149104438038;_
l'idéal;0.007860149104438038;_
l'infirmière;0.007860149104438038;_
l'information;0.007860149104438038;_
l'ouverture;0.007860149104438038;_
magazine marianne;0.007860149104438038;_
maladie;0.007860149104438038;_
mardi soir;0.007860149104438038;_
marseillaise;0.007860149104438038;_
meilleure solution;0.007860149104438038;_
mercredi soir;0.007860149104438038;_
mesure;0.007860149104438038;_
médecin;0.007860149104438038;_
petits producteurs;0.007860149104438038;_
pierre cardo;0.007860149104438038;_
plaisir;0.007860149104438038;_
politique globale;0.007860149104438038;_
problème;0.007860149104438038;_
programme législatif;0.007860149104438038;_
regard intéressé;0.007860149104438038;_
script tns;0.007860149104438038;_
semaine prochaine;0.007860149104438038;_
services;0.007860149104438038;_
seul pays;0.007860149104438038;_
sport;0.007860149104438038;_
sport;0.007860149104438038;_
ticket modérateur;0.007860149104438038;_
tribune présidentielle;0.007860149104438038;_
turnover impressionnant;0.007860149104438038;_
urgences;0.007860149104438038;_
vendredi précédent;0.007860149104438038;_
xavier darcos;0.007860149104438038;_
–;0.007860149104438038;_
–;0.007860149104438038;_
secteur;0.007791499814845161;_
directeur;0.007770411361631011;_
caroline;0.007706282694192969;_
page;0.007684098924942908;_
assagie;0.0076742166114531565;_
assurance maladie;0.0076742166114531565;_
ayrault;0.0076742166114531565;_
bommelaer;0.0076742166114531565;_
canada;0.0076742166114531565;_
comité d'alerte;0.0076742166114531565;_
célérité;0.0076742166114531565;_
deaut;0.0076742166114531565;_
d'un côté;0.0076742166114531565;_
fourchette;0.0076742166114531565;_
gaulliste;0.0076742166114531565;_
irrégularités;0.0076742166114531565;_
kervasdoue;0.0076742166114531565;_
louches;0.0076742166114531565;_
membre du gouvernement;0.0076742166114531565;_
ministre du budget;0.0076742166114531565;_
médecine de ville;0.0076742166114531565;_
nègre;0.0076742166114531565;_
non-fumeurs;0.0076742166114531565;_
outre-mer;0.0076742166114531565;_
perfusion;0.0076742166114531565;_
prix du tabac;0.0076742166114531565;_
pékin;0.0076742166114531565;_
remercie;0.0076742166114531565;_
smur;0.0076742166114531565;_
sncf;0.0076742166114531565;_
supermarchés;0.0076742166114531565;_
torche;0.0076742166114531565;_
triangulaire;0.0076742166114531565;_
volontariste;0.0076742166114531565;_
lumière;0.007658784267174892;_
geste;0.007607251712407075;_
-vous;0.007599434595216533;_
ca;0.007599434595216533;_
carte hospitalière;0.007599434595216533;_
centres hospitaliers;0.007599434595216533;_
dernière question;0.007599434595216533;_
d'information;0.007599434595216533;_
etienne mougeotte;0.007599434595216533;_
l'enquête;0.007599434595216533;_
l'ensemble;0.007599434595216533;_
l'environnement;0.007599434595216533;_
l'heure;0.007599434595216533;_
l'interdiction;0.007599434595216533;_
majorité absolue;0.007599434595216533;_
maîtrise médicalisée;0.007599434595216533;_
prochains jours;0.007599434595216533;_
protection sociale;0.007599434595216533;_
risque;0.007599434595216533;_
texte gouvernemental;0.007599434595216533;_
valérie pécresse;0.007599434595216533;_
radiologie;0.007583475408587173;_
technicité;0.007580115807087364;_
conditions;0.007504916575397336;_
course;0.007504916575397336;_
clcv;0.007484680005238546;_
copain;0.007484680005238546;_
dysfonctionnements;0.007484680005238546;_
kosciusko;0.007484680005238546;_
milliards d'euros;0.007484680005238546;_
raymond;0.007484680005238546;_
réanimation;0.007484680005238546;_
ségolène;0.007484680005238546;_
tact;0.007484680005238546;_
tailleurs;0.007484680005238546;_
transparence;0.007484680005238546;_
truc;0.007484680005238546;_
face;0.007465087930298372;_
réponse;0.007462423045772841;_
efficacité;0.007439508307805406;_
sécu;0.007413796152358319;_
hospitaliers;0.007392742750429352;_
prudent;0.007376708263079408;_
christophe barbier;0.007353033370394626;_
jugement;0.007348239701396463;_
pays du monde;0.007311055888301343;_
préfet de seine;0.007311055888301343;_
stade de france;0.007311055888301343;_
homme;0.007302887686110338;_
l'assemblée;0.0072582194380324625;_
l'elysée;0.0072582194380324625;_
dimanche;0.007243729899779743;_
réalité;0.00723764133115247;_
groupe;0.007236998792149145;_
chance;0.007215582030499681;_
marie drucker;0.007215582030499681;_
marche nordique;0.007215582030499681;_
région parisienne;0.007215582030499681;_
village;0.007173082583282322;_
députés;0.0071585018801547644;_
courrier;0.007058589231668161;_
fatalité;0.007058589231668161;_
investiture;0.007058589231668161;_
larmes;0.007058589231668161;_
marielle;0.007058589231668161;_
micro;0.007058589231668161;_
ministre de;0.007058589231668161;_
renoncement;0.007058589231668161;_
souligner;0.007058589231668161;_
suspicion;0.007058589231668161;_
dernier;0.007018609188396345;_
principe;0.0070036313200334665;_
grand jury;0.006995274538276408;_
l'année;0.006995274538276408;_
retraite;0.006959512485616725;_
maman;0.006940768362049103;_
projet de loi;0.006911621182926156;_
plan;0.006902796652621593;_
avertissement;0.0068979239208885905;_
bordelais;0.0068979239208885905;_
chapeau;0.0068979239208885905;_
euro;0.0068979239208885905;_
inégalités;0.0068979239208885905;_
logique;0.0068979239208885905;_
monsieur;0.0068979239208885905;_
pardonnez;0.0068979239208885905;_
praticien;0.0068979239208885905;_
pénalités;0.0068979239208885905;_
sifflets;0.0068979239208885905;_
soigner;0.0068979239208885905;_
vient;0.0068979239208885905;_
passage;0.006893663028333001;_
importance;0.006861160812580539;_
présidentielle;0.006853086435985996;_
tabac;0.006853086435985996;_
parti communiste;0.006826233725774571;_
nathalie;0.006773535357226848;_
précautions;0.006773535357226848;_
histoire;0.006709072614372565;_
cote;0.006685561139081117;_
déclenchant;0.006685561139081117;_
enjeux;0.006685561139081117;_
implantation;0.006685561139081117;_
mieux;0.006685561139081117;_
préhistoire;0.006685561139081117;_
jeunesse;0.006629850066432583;_
victoire;0.006599040017449205;_
ordre;0.006559356025830819;_
football professionnel;0.006544251624891631;_
attendant;0.006541255017463286;_
aujourd’hui;0.006541255017463286;_
craintes;0.006541255017463286;_
expliquez;0.006541255017463286;_
footballeurs;0.006541255017463286;_
plafond;0.006541255017463286;_
sénateurs;0.006541255017463286;_
conséquences;0.006537855593560541;_
poste;0.006520653823495693;_
bataille;0.006445998576089071;_
impression;0.006414850812008959;_
mérite;0.006414850812008959;_
pause;0.006414850812008959;_
regrettez;0.006414850812008959;_
souplesse;0.006414850812008959;_
messieurs;0.00641425758743922;_
illusion;0.006367623828474707;_
plan politique;0.006322160364041039;_
mission;0.006294645581620708;_
auditeurs;0.006281878295509753;_
façons;0.006281878295509753;_
garantie;0.006281878295509753;_
investissement;0.006281878295509753;_
rivale;0.006281878295509753;_
téléspectateurs;0.006281878295509753;_
occasion;0.006209359072261305;_
œuvre;0.006209087514410307;_
opportunité;0.006201312336100651;_
préfecture;0.006201312336100651;_
fonction publique;0.0061523897640161475;_
service public;0.0061523897640161475;_
gouvernement français;0.006138467785692983;_
sophie;0.006121575179372912;_
interview;0.006099282501860514;_
revenus;0.006076959482579825;_
richesse;0.006076959482579825;_
tort;0.006076959482579825;_
forme;0.006031079081299996;_
allusion;0.0060244769899340245;_
contrepartie;0.0060244769899340245;_
relief;0.0060244769899340245;_
écologistes;0.0060244769899340245;_
mardi;0.005967199419575198;_
barre;0.005907047911547552;_
comparaison;0.005907047911547552;_
dérives;0.005907047911547552;_
extraits;0.005907047911547552;_
impôts;0.005907047911547552;_
malaise;0.005907047911547552;_
préparation;0.005907047911547552;_
scrutin;0.005907047911547552;_
studio;0.005907047911547552;_
différences entre les hôpitaux;0.0058777935727062185;_
filles ou les garçons;0.0058777935727062185;_
jours ou trois;0.0058777935727062185;_
messieurs des hôpitaux similaires;0.0058777935727062185;_
pourvoi au parquet général;0.0058777935727062185;_
courage;0.005873276691964852;_
avez -vous connaissance;0.0058393639093727205;_
cab sjs;0.0058393639093727205;_
chute du tabagisme;0.0058393639093727205;_
d'autres moments;0.0058393639093727205;_
loi aux mœurs;0.0058393639093727205;_
l'agence également;0.0058393639093727205;_
l'égalité hommesfemmes;0.0058393639093727205;_
narquin xavier lambrechts;0.0058393639093727205;_
retours de;0.0058393639093727205;_
situations d'équilibre;0.0058393639093727205;_
conséquences;0.005785195106013952;_
craignez;0.005785195106013952;_
gestion prudente;0.005785195106013952;_
grand rendez-vous;0.005785195106013952;_
informations;0.005785195106013952;_
l'invitée;0.005785195106013952;_
représentation nationale;0.005785195106013952;_
sensibilités politiques;0.005785195106013952;_
actualité;0.005761613410838101;_
contraintes;0.005761613410838101;_
démission;0.005761613410838101;_
somme;0.005741030938093947;_
stratégie;0.005730298011277044;_
élections législatives;0.005722582736645766;_
défaire;0.005698405405359284;_
prétoires;0.005698405405359284;_
tollé;0.005698405405359284;_
automne;0.005634293888806651;_
concurrence;0.005634293888806651;_
hasard;0.005634293888806651;_
lors;0.005634293888806651;_
manifestants;0.005634293888806651;_
maximum;0.005634293888806651;_
samedi;0.005634293888806651;_
spectateurs;0.005634293888806651;_
laure;0.0056233898054467235;_
logement;0.0056233898054467235;_
stars;0.0056233898054467235;_
législatives;0.00561045039778907;_
départ;0.005526212750775638;_
veille;0.005520943268384349;_
rêves;0.005517358687922501;_
épouse;0.005517358687922501;_
budget;0.005492182869336615;_
drapeau;0.005418705176003304;_
qualités;0.005361886979945718;_
considérable;0.005325526030175183;_
type;0.005325526030175183;_
équipes;0.005275990266808735;_
congrès;0.005249997286134493;_
agriculture;0.0052398786715471;_
identité;0.0052398786715471;_
machines;0.0052398786715471;_
remplacer;0.0052398786715471;_
symboles;0.0052398786715471;_
ukraine;0.0052398786715471;_
spécialités;0.005170311462011419;_
assemblée;0.005167789064141691;_
processus;0.005160595801135984;_
novembre;0.005105462713906235;_
épreuve;0.005102134642442071;_
aspect;0.005086764636973791;_
citoyens;0.005086764636973791;_
pression;0.005086764636973791;_
europ;0.005083841204305028;_
yeux;0.005034970637731338;_
enquête;0.005005921175564102;_
septembre;0.004995751327567596;_
terme;0.004965474244454766;_
octobre;0.004952685108305619;_
fruits;0.0049295280869734;_
arrivions;0.0048913626581591;_
bureau;0.0048913626581591;_
expression;0.0048913626581591;_
justice;0.0048913626581591;_
limite;0.004854661518395037;_
expérience;0.00483328706670366;_
rugby;0.00483328706670366;_
zones;0.004778119177185499;_
sécurité;0.004754681612432;_
mœurs;0.004733401883058351;_
réunion;0.004725570910224799;_
chemin;0.0047044844850619725;_
esprit;0.00467539544552521;_
performance;0.00467539544552521;_
rencontre;0.00467539544552521;_
nuit;0.004627379661464031;_
long;0.004581338235691755;_
peuple;0.004537108986426669;_
gars;0.004479186071289989;_
unanimité;0.004467119743842796;_
révolution;0.0044535323991420645;_
manière;0.004439796218394759;_
cadre;0.004413946369807037;_
train;0.00433867532535932;_
milieux;0.004320703608036887;_
calme;0.004252786575048197;_
ponte;0.004234298126667025;_
public;0.004224355534932741;_
données;0.00420150627676349;_
grâce;0.004169618190740563;_
parents;0.004169618190740563;_
centre;0.004127887642945275;_
programme;0.004086907007665787;_
lien;0.004063693956844308;_
nouvelle;0.004046097547719403;_
